#Nombre,Prioridad,direccion,lock,descanso
master_b_0,3,1024,0,16
master_b_1,4,0,1,16
master_nb_0,1,1024,1,16
master_nb_1,2,0,0,16
Tiempo,instruccion,Master,direccion,dato,lock,uso
2965000,READ,1,1056,21,true,ACTIVE
2975000,WRITE,1,1056,24,true,ACTIVE
2985000,READ,2,32,21,false,ACTIVE
2995000,WRITE,2,32,24,false,ACTIVE
3005000,READ,1,1060,24,true,ACTIVE
3015000,WRITE,1,1060,27,true,ACTIVE
3025000,READ,2,36,24,false,ACTIVE
3035000,WRITE,2,36,27,false,ACTIVE
3045000,READ,1,1064,27,true,ACTIVE
3055000,WRITE,1,1064,30,true,ACTIVE
3065000,READ,2,40,27,false,ACTIVE
3075000,WRITE,2,40,30,false,ACTIVE
3085000,READ,1,1068,30,true,ACTIVE
3095000,WRITE,1,1068,33,true,ACTIVE
3105000,READ,2,44,30,false,ACTIVE
3115000,WRITE,2,44,33,false,ACTIVE
3125000,READ,1,1072,33,true,ACTIVE
3135000,WRITE,1,1072,36,true,ACTIVE
3145000,READ,2,48,33,false,ACTIVE
3155000,WRITE,2,48,36,false,ACTIVE
3165000,READ,1,1076,36,true,ACTIVE
3175000,WRITE,1,1076,39,true,ACTIVE
3185000,READ,2,52,36,false,ACTIVE
3195000,WRITE,2,52,39,false,ACTIVE
3205000,READ,1,1080,39,true,ACTIVE
3215000,WRITE,1,1080,42,true,ACTIVE
3225000,READ,2,56,39,false,ACTIVE
3235000,WRITE,2,56,42,false,ACTIVE
3245000,READ,1,1084,42,true,ACTIVE
3255000,WRITE,1,1084,45,true,ACTIVE
3265000,READ,2,60,42,false,ACTIVE
3275000,WRITE,2,60,45,false,ACTIVE
3285000,READ,1,1088,45,true,ACTIVE
3295000,WRITE,1,1088,48,true,ACTIVE
3305000,READ,2,64,45,false,ACTIVE
3315000,WRITE,2,64,48,false,ACTIVE
3325000,READ,1,1092,48,true,ACTIVE
3335000,WRITE,1,1092,51,true,ACTIVE
3345000,READ,2,68,48,false,ACTIVE
3355000,WRITE,2,68,51,false,ACTIVE
3365000,READ,1,1096,51,true,ACTIVE
3375000,WRITE,1,1096,54,true,ACTIVE
3385000,READ,2,72,51,false,ACTIVE
3395000,WRITE,2,72,54,false,ACTIVE
3405000,READ,1,1100,54,true,ACTIVE
3415000,WRITE,1,1100,57,true,ACTIVE
3425000,READ,2,76,54,false,ACTIVE
3435000,WRITE,2,76,57,false,ACTIVE
3445000,READ,1,1104,57,true,ACTIVE
3455000,WRITE,1,1104,60,true,ACTIVE
3465000,READ,2,80,57,false,ACTIVE
3475000,WRITE,2,80,60,false,ACTIVE
3485000,READ,1,1108,60,true,ACTIVE
3495000,WRITE,1,1108,63,true,ACTIVE
3505000,READ,2,84,60,false,ACTIVE
3515000,WRITE,2,84,63,false,ACTIVE
3525000,READ,1,1112,63,true,ACTIVE
3535000,WRITE,1,1112,66,true,ACTIVE
3545000,READ,2,88,63,false,ACTIVE
3555000,WRITE,2,88,66,false,ACTIVE
3565000,READ,1,1116,66,true,ACTIVE
3575000,WRITE,1,1116,69,true,ACTIVE
3585000,READ,2,92,66,false,ACTIVE
3595000,WRITE,2,92,69,false,ACTIVE
3605000,READ,1,1120,69,true,ACTIVE
3615000,WRITE,1,1120,72,true,ACTIVE
3625000,READ,2,96,69,false,ACTIVE
3635000,WRITE,2,96,72,false,ACTIVE
3645000,READ,1,1124,72,true,ACTIVE
3655000,WRITE,1,1124,75,true,ACTIVE
3665000,READ,2,100,72,false,ACTIVE
3675000,WRITE,2,100,75,false,ACTIVE
3685000,READ,1,1128,75,true,ACTIVE
3695000,WRITE,1,1128,78,true,ACTIVE
3705000,READ,2,104,75,false,ACTIVE
3715000,WRITE,2,104,78,false,ACTIVE
3725000,READ,1,1132,78,true,ACTIVE
3735000,WRITE,1,1132,81,true,ACTIVE
3745000,READ,2,108,78,false,ACTIVE
3755000,WRITE,2,108,81,false,ACTIVE
3765000,READ,1,1136,81,true,ACTIVE
3775000,WRITE,1,1136,84,true,ACTIVE
3785000,READ,2,112,81,false,ACTIVE
3795000,WRITE,2,112,84,false,ACTIVE
3805000,READ,1,1140,84,true,ACTIVE
3815000,WRITE,1,1140,87,true,ACTIVE
3825000,READ,2,116,84,false,ACTIVE
3835000,WRITE,2,116,87,false,ACTIVE
3845000,READ,1,1144,87,true,ACTIVE
3855000,WRITE,1,1144,90,true,ACTIVE
3865000,READ,2,120,87,false,ACTIVE
3875000,WRITE,2,120,90,false,ACTIVE
3885000,READ,1,1148,90,true,ACTIVE
3895000,WRITE,1,1148,93,true,ACTIVE
3905000,READ,2,124,90,false,ACTIVE
3915000,WRITE,2,124,93,false,ACTIVE
3925000,READ,1,1152,93,true,ACTIVE
3935000,WRITE,1,1152,96,true,ACTIVE
3945000,READ,2,128,93,false,ACTIVE
3955000,WRITE,2,128,96,false,ACTIVE
3965000,READ,1,1024,96,true,ACTIVE
3975000,WRITE,1,1024,0,true,ACTIVE
3985000,READ,2,0,96,false,ACTIVE
3995000,WRITE,2,0,0,false,ACTIVE
4005000,READ,1,1028,0,true,ACTIVE
4015000,WRITE,1,1028,4,true,ACTIVE
4025000,READ,2,4,0,false,ACTIVE
4035000,WRITE,2,4,4,false,ACTIVE
4045000,READ,1,1032,4,true,ACTIVE
4055000,WRITE,1,1032,8,true,ACTIVE
4065000,READ,2,8,4,false,ACTIVE
4075000,WRITE,2,8,8,false,ACTIVE
4085000,READ,1,1036,8,true,ACTIVE
4095000,WRITE,1,1036,12,true,ACTIVE
4105000,READ,2,12,8,false,ACTIVE
4115000,WRITE,2,12,12,false,ACTIVE
4125000,READ,1,1040,12,true,ACTIVE
4135000,WRITE,1,1040,16,true,ACTIVE
4145000,READ,2,16,12,false,ACTIVE
4155000,WRITE,2,16,16,false,ACTIVE
4165000,READ,1,1044,16,true,ACTIVE
4175000,WRITE,1,1044,20,true,ACTIVE
4185000,READ,2,20,16,false,ACTIVE
