#Nombre,Prioridad,direccion,lock,descanso
master_b_0,3,0,1,8
master_b_1,2,1024,0,4
master_nb_0,4,0,1,16
master_nb_1,1,0,1,16
Tiempo,instruccion,Master,direccion,dato,lock,uso
2275000,WRITE,2,1060,27,false,ACTIVE
2285000,READ,1,96,46,true,ACTIVE
2295000,WRITE,1,96,48,true,ACTIVE
2305000,WRITE,2,1064,30,false,ACTIVE
2315000,WRITE,2,1068,33,false,ACTIVE
2325000,READ,1,100,48,true,ACTIVE
2335000,WRITE,1,100,50,true,ACTIVE
2345000,WRITE,2,1072,36,false,ACTIVE
2355000,WRITE,2,1076,39,false,ACTIVE
2365000,READ,1,104,50,true,ACTIVE
2375000,WRITE,1,104,52,true,ACTIVE
2385000,WRITE,2,1080,42,false,ACTIVE
2395000,WRITE,2,1084,45,false,ACTIVE
2405000,READ,1,108,52,true,ACTIVE
2415000,WRITE,1,108,54,true,ACTIVE
2425000,READ,2,1024,0,false,ACTIVE
2435000,READ,2,1028,3,false,ACTIVE
2445000,READ,1,112,54,true,ACTIVE
2455000,WRITE,1,112,56,true,ACTIVE
2465000,READ,2,1032,6,false,ACTIVE
2475000,READ,2,1036,9,false,ACTIVE
2485000,READ,1,116,56,true,ACTIVE
2495000,WRITE,1,116,58,true,ACTIVE
2505000,READ,2,1040,12,false,ACTIVE
2515000,READ,2,1044,15,false,ACTIVE
2525000,READ,1,120,58,true,ACTIVE
2535000,WRITE,1,120,60,true,ACTIVE
2545000,READ,2,1048,18,false,ACTIVE
2555000,READ,2,1052,21,false,ACTIVE
2565000,READ,1,124,60,true,ACTIVE
2575000,WRITE,1,124,62,true,ACTIVE
2585000,READ,2,1056,24,false,ACTIVE
2595000,READ,2,1060,27,false,ACTIVE
2605000,READ,1,128,62,true,ACTIVE
2615000,WRITE,1,128,64,true,ACTIVE
2625000,READ,2,1064,30,false,ACTIVE
2635000,READ,2,1068,33,false,ACTIVE
2645000,READ,1,0,64,true,ACTIVE
2655000,WRITE,1,0,0,true,ACTIVE
2665000,READ,2,1072,36,false,ACTIVE
2675000,READ,2,1076,39,false,ACTIVE
2685000,READ,1,4,0,true,ACTIVE
2695000,WRITE,1,4,3,true,ACTIVE
2705000,READ,2,1080,42,false,ACTIVE
2715000,READ,2,1084,45,false,ACTIVE
2725000,READ,1,8,3,true,ACTIVE
2735000,WRITE,1,8,6,true,ACTIVE
2745000,WRITE,3,32,16,false,ACTIVE
2755000,WRITE,3,36,18,false,ACTIVE
2765000,READ,1,12,6,true,ACTIVE
2775000,WRITE,1,12,9,true,ACTIVE
2785000,WRITE,3,40,20,false,ACTIVE
2795000,WRITE,3,44,22,false,ACTIVE
2805000,READ,1,16,9,true,ACTIVE
2815000,WRITE,1,16,12,true,ACTIVE
2825000,WRITE,3,48,24,false,ACTIVE
2835000,WRITE,3,52,26,false,ACTIVE
2845000,READ,1,20,12,true,ACTIVE
2855000,WRITE,1,20,15,true,ACTIVE
2865000,WRITE,3,56,28,false,ACTIVE
2875000,WRITE,3,60,30,false,ACTIVE
2885000,READ,1,24,15,true,ACTIVE
2895000,WRITE,1,24,18,true,ACTIVE
2905000,WRITE,2,1024,0,false,ACTIVE
2915000,WRITE,2,1028,4,false,ACTIVE
2925000,READ,1,28,18,true,ACTIVE
2935000,WRITE,1,28,21,true,ACTIVE
2945000,WRITE,2,1032,8,false,ACTIVE
2955000,WRITE,2,1036,12,false,ACTIVE
2965000,READ,1,32,21,true,ACTIVE
2975000,WRITE,1,32,24,true,ACTIVE
2985000,WRITE,2,1040,16,false,ACTIVE
2995000,WRITE,2,1044,20,false,ACTIVE
3005000,READ,1,36,24,true,ACTIVE
3015000,WRITE,1,36,27,true,ACTIVE
3025000,WRITE,2,1048,24,false,ACTIVE
3035000,WRITE,2,1052,28,false,ACTIVE
3045000,READ,1,40,27,true,ACTIVE
3055000,WRITE,1,40,30,true,ACTIVE
3065000,WRITE,2,1056,32,false,ACTIVE
3075000,WRITE,2,1060,36,false,ACTIVE
3085000,READ,1,44,30,true,ACTIVE
3095000,WRITE,1,44,33,true,ACTIVE
3105000,WRITE,2,1064,40,false,ACTIVE
3115000,WRITE,2,1068,44,false,ACTIVE
3125000,READ,1,48,33,true,ACTIVE
3135000,WRITE,1,48,36,true,ACTIVE
3145000,WRITE,2,1072,48,false,ACTIVE
3155000,WRITE,2,1076,52,false,ACTIVE
3165000,READ,1,52,36,true,ACTIVE
3175000,WRITE,1,52,39,true,ACTIVE
3185000,WRITE,2,1080,56,false,ACTIVE
3195000,WRITE,2,1084,60,false,ACTIVE
3205000,READ,1,56,39,true,ACTIVE
3215000,WRITE,1,56,42,true,ACTIVE
3225000,READ,2,1024,0,false,ACTIVE
3235000,READ,2,1028,4,false,ACTIVE
3245000,READ,1,60,42,true,ACTIVE
3255000,WRITE,1,60,45,true,ACTIVE
3265000,READ,2,1032,8,false,ACTIVE
3275000,READ,2,1036,12,false,ACTIVE
3285000,READ,1,64,45,true,ACTIVE
3295000,WRITE,1,64,48,true,ACTIVE
3305000,READ,2,1040,16,false,ACTIVE
3315000,READ,2,1044,20,false,ACTIVE
3325000,READ,1,68,48,true,ACTIVE
3335000,WRITE,1,68,51,true,ACTIVE
3345000,READ,2,1048,24,false,ACTIVE
3355000,READ,2,1052,28,false,ACTIVE
3365000,READ,1,72,51,true,ACTIVE
3375000,WRITE,1,72,54,true,ACTIVE
3385000,READ,2,1056,32,false,ACTIVE
3395000,READ,2,1060,36,false,ACTIVE
3405000,READ,1,76,54,true,ACTIVE
3415000,WRITE,1,76,57,true,ACTIVE
3425000,READ,2,1064,40,false,ACTIVE
3435000,READ,2,1068,44,false,ACTIVE
3445000,READ,1,80,57,true,ACTIVE
3455000,WRITE,1,80,60,true,ACTIVE
3465000,READ,2,1072,48,false,ACTIVE
3475000,READ,2,1076,52,false,ACTIVE
3485000,READ,1,84,60,true,ACTIVE
3495000,WRITE,1,84,63,true,ACTIVE
3505000,READ,2,1080,56,false,ACTIVE
3515000,READ,2,1084,60,false,ACTIVE
3525000,READ,1,88,63,true,ACTIVE
3535000,WRITE,1,88,66,true,ACTIVE
3545000,READ,3,0,0,false,ACTIVE
3555000,READ,3,4,2,false,ACTIVE
3565000,READ,1,92,66,true,ACTIVE
3575000,WRITE,1,92,69,true,ACTIVE
3585000,READ,3,8,4,false,ACTIVE
3595000,READ,3,12,6,false,ACTIVE
3605000,READ,1,96,69,true,ACTIVE
3615000,WRITE,1,96,72,true,ACTIVE
3625000,READ,3,16,8,false,ACTIVE
3635000,READ,3,20,10,false,ACTIVE
3645000,READ,1,100,72,true,ACTIVE
3655000,WRITE,1,100,75,true,ACTIVE
3665000,READ,3,24,12,false,ACTIVE
3675000,READ,3,28,14,false,ACTIVE
3685000,READ,1,104,75,true,ACTIVE
3695000,WRITE,1,104,78,true,ACTIVE
3705000,WRITE,2,1024,0,false,ACTIVE
3715000,WRITE,2,1028,5,false,ACTIVE
3725000,READ,1,108,78,true,ACTIVE
3735000,WRITE,1,108,81,true,ACTIVE
3745000,WRITE,2,1032,10,false,ACTIVE
3755000,WRITE,2,1036,15,false,ACTIVE
3765000,READ,1,112,81,true,ACTIVE
3775000,WRITE,1,112,84,true,ACTIVE
3785000,WRITE,2,1040,20,false,ACTIVE
3795000,WRITE,2,1044,25,false,ACTIVE
3805000,READ,1,116,84,true,ACTIVE
3815000,WRITE,1,116,87,true,ACTIVE
3825000,WRITE,2,1048,30,false,ACTIVE
3835000,WRITE,2,1052,35,false,ACTIVE
3845000,READ,1,120,87,true,ACTIVE
3855000,WRITE,1,120,90,true,ACTIVE
3865000,WRITE,2,1056,40,false,ACTIVE
3875000,WRITE,2,1060,45,false,ACTIVE
3885000,READ,1,124,90,true,ACTIVE
3895000,WRITE,1,124,93,true,ACTIVE
3905000,WRITE,2,1064,50,false,ACTIVE
3915000,WRITE,2,1068,55,false,ACTIVE
3925000,READ,1,128,93,true,ACTIVE
3935000,WRITE,1,128,96,true,ACTIVE
3945000,WRITE,2,1072,60,false,ACTIVE
3955000,WRITE,2,1076,65,false,ACTIVE
3965000,READ,1,0,96,true,ACTIVE
3975000,WRITE,1,0,0,true,ACTIVE
3985000,WRITE,2,1080,70,false,ACTIVE
3995000,WRITE,2,1084,75,false,ACTIVE
4005000,READ,1,4,0,true,ACTIVE
4015000,WRITE,1,4,4,true,ACTIVE
4025000,READ,2,1024,0,false,ACTIVE
4035000,READ,2,1028,5,false,ACTIVE
4045000,READ,1,8,4,true,ACTIVE
4055000,WRITE,1,8,8,true,ACTIVE
4065000,READ,2,1032,10,false,ACTIVE
4075000,READ,2,1036,15,false,ACTIVE
4085000,READ,1,12,8,true,ACTIVE
4095000,WRITE,1,12,12,true,ACTIVE
4105000,READ,2,1040,20,false,ACTIVE
4115000,READ,2,1044,25,false,ACTIVE
4125000,READ,1,16,12,true,ACTIVE
4135000,WRITE,1,16,16,true,ACTIVE
4145000,READ,2,1048,30,false,ACTIVE
4155000,READ,2,1052,35,false,ACTIVE
4165000,READ,1,20,16,true,ACTIVE
4175000,WRITE,1,20,20,true,ACTIVE
4185000,READ,2,1056,40,false,ACTIVE
4195000,READ,2,1060,45,false,ACTIVE
4205000,READ,1,24,20,true,ACTIVE
4215000,WRITE,1,24,24,true,ACTIVE
4225000,READ,2,1064,50,false,ACTIVE
4235000,READ,2,1068,55,false,ACTIVE
4245000,READ,1,28,24,true,ACTIVE
4255000,WRITE,1,28,28,true,ACTIVE
4265000,READ,2,1072,60,false,ACTIVE
4275000,READ,2,1076,65,false,ACTIVE
4285000,READ,1,32,28,true,ACTIVE
4295000,WRITE,1,32,32,true,ACTIVE
4305000,READ,2,1080,70,false,ACTIVE
4315000,READ,2,1084,75,false,ACTIVE
4325000,READ,1,36,32,true,ACTIVE
4335000,WRITE,1,36,36,true,ACTIVE
4345000,READ,3,32,16,false,ACTIVE
4355000,READ,3,36,18,false,ACTIVE
4365000,READ,1,40,36,true,ACTIVE
4375000,WRITE,1,40,40,true,ACTIVE
4385000,READ,3,40,20,false,ACTIVE
4395000,READ,3,44,22,false,ACTIVE
4405000,READ,1,44,40,true,ACTIVE
4415000,WRITE,1,44,44,true,ACTIVE
4425000,READ,3,48,24,false,ACTIVE
4435000,READ,3,52,26,false,ACTIVE
4445000,READ,1,48,44,true,ACTIVE
4455000,WRITE,1,48,48,true,ACTIVE
4465000,READ,3,56,28,false,ACTIVE
4475000,READ,3,60,30,false,ACTIVE
4485000,READ,1,52,48,true,ACTIVE
4495000,WRITE,1,52,52,true,ACTIVE
4505000,WRITE,2,1024,0,false,ACTIVE
4515000,WRITE,2,1028,6,false,ACTIVE
4525000,READ,1,56,52,true,ACTIVE
4535000,WRITE,1,56,56,true,ACTIVE
4545000,WRITE,2,1032,12,false,ACTIVE
4555000,WRITE,2,1036,18,false,ACTIVE
4565000,READ,1,60,56,true,ACTIVE
4575000,WRITE,1,60,60,true,ACTIVE
4585000,WRITE,2,1040,24,false,ACTIVE
4595000,WRITE,2,1044,30,false,ACTIVE
4605000,READ,1,64,60,true,ACTIVE
4615000,WRITE,1,64,64,true,ACTIVE
4625000,WRITE,2,1048,36,false,ACTIVE
4635000,WRITE,2,1052,42,false,ACTIVE
4645000,READ,1,68,64,true,ACTIVE
4655000,WRITE,1,68,68,true,ACTIVE
4665000,WRITE,2,1056,48,false,ACTIVE
4675000,WRITE,2,1060,54,false,ACTIVE
4685000,READ,1,72,68,true,ACTIVE
4695000,WRITE,1,72,72,true,ACTIVE
4705000,WRITE,2,1064,60,false,ACTIVE
4715000,WRITE,2,1068,66,false,ACTIVE
4725000,READ,1,76,72,true,ACTIVE
4735000,WRITE,1,76,76,true,ACTIVE
4745000,WRITE,2,1072,72,false,ACTIVE
4755000,WRITE,2,1076,78,false,ACTIVE
4765000,READ,1,80,76,true,ACTIVE
4775000,WRITE,1,80,80,true,ACTIVE
4785000,WRITE,2,1080,84,false,ACTIVE
4795000,WRITE,2,1084,90,false,ACTIVE
4805000,READ,1,84,80,true,ACTIVE
4815000,WRITE,1,84,84,true,ACTIVE
4825000,READ,2,1024,0,false,ACTIVE
4835000,READ,2,1028,6,false,ACTIVE
4845000,READ,1,88,84,true,ACTIVE
4855000,WRITE,1,88,88,true,ACTIVE
4865000,READ,2,1032,12,false,ACTIVE
4875000,READ,2,1036,18,false,ACTIVE
4885000,READ,1,92,88,true,ACTIVE
4895000,WRITE,1,92,92,true,ACTIVE
4905000,READ,2,1040,24,false,ACTIVE
4915000,READ,2,1044,30,false,ACTIVE
4925000,READ,1,96,92,true,ACTIVE
4935000,WRITE,1,96,96,true,ACTIVE
4945000,READ,2,1048,36,false,ACTIVE
4955000,READ,2,1052,42,false,ACTIVE
4965000,READ,1,100,96,true,ACTIVE
4975000,WRITE,1,100,100,true,ACTIVE
4985000,READ,2,1056,48,false,ACTIVE
4995000,READ,2,1060,54,false,ACTIVE
5005000,READ,1,104,100,true,ACTIVE
5015000,WRITE,1,104,104,true,ACTIVE
5025000,READ,2,1064,60,false,ACTIVE
5035000,READ,2,1068,66,false,ACTIVE
5045000,READ,1,108,104,true,ACTIVE
5055000,WRITE,1,108,108,true,ACTIVE
5065000,READ,2,1072,72,false,ACTIVE
5075000,READ,2,1076,78,false,ACTIVE
5085000,READ,1,112,108,true,ACTIVE
5095000,WRITE,1,112,112,true,ACTIVE
5105000,READ,2,1080,84,false,ACTIVE
5115000,READ,2,1084,90,false,ACTIVE
5125000,READ,1,116,112,true,ACTIVE
5135000,WRITE,1,116,116,true,ACTIVE
5145000,WRITE,3,0,0,false,ACTIVE
5155000,WRITE,3,4,4,false,ACTIVE
5165000,READ,1,120,116,true,ACTIVE
5175000,WRITE,1,120,120,true,ACTIVE
5185000,WRITE,3,8,8,false,ACTIVE
5195000,WRITE,3,12,12,false,ACTIVE
5205000,READ,1,124,120,true,ACTIVE
5215000,WRITE,1,124,124,true,ACTIVE
5225000,WRITE,3,16,16,false,ACTIVE
5235000,WRITE,3,20,20,false,ACTIVE
5245000,READ,1,128,124,true,ACTIVE
5255000,WRITE,1,128,128,true,ACTIVE
5265000,WRITE,3,24,24,false,ACTIVE
5275000,WRITE,3,28,28,false,ACTIVE
5285000,READ,1,0,128,true,ACTIVE
5295000,WRITE,1,0,0,true,ACTIVE
5305000,WRITE,2,1024,0,false,ACTIVE
5315000,WRITE,2,1028,7,false,ACTIVE
5325000,READ,1,4,0,true,ACTIVE
5335000,WRITE,1,4,5,true,ACTIVE
5345000,WRITE,2,1032,14,false,ACTIVE
5355000,WRITE,2,1036,21,false,ACTIVE
5365000,READ,1,8,5,true,ACTIVE
5375000,WRITE,1,8,10,true,ACTIVE
5385000,WRITE,2,1040,28,false,ACTIVE
5395000,WRITE,2,1044,35,false,ACTIVE
5405000,READ,1,12,10,true,ACTIVE
5415000,WRITE,1,12,15,true,ACTIVE
5425000,WRITE,2,1048,42,false,ACTIVE
5435000,WRITE,2,1052,49,false,ACTIVE
5445000,READ,1,16,15,true,ACTIVE
5455000,WRITE,1,16,20,true,ACTIVE
5465000,WRITE,2,1056,56,false,ACTIVE
5475000,WRITE,2,1060,63,false,ACTIVE
5485000,READ,1,20,20,true,ACTIVE
5495000,WRITE,1,20,25,true,ACTIVE
5505000,WRITE,2,1064,70,false,ACTIVE
5515000,WRITE,2,1068,77,false,ACTIVE
5525000,READ,1,24,25,true,ACTIVE
5535000,WRITE,1,24,30,true,ACTIVE
5545000,WRITE,2,1072,84,false,ACTIVE
5555000,WRITE,2,1076,91,false,ACTIVE
5565000,READ,1,28,30,true,ACTIVE
5575000,WRITE,1,28,35,true,ACTIVE
5585000,WRITE,2,1080,98,false,ACTIVE
5595000,WRITE,2,1084,105,false,ACTIVE
5605000,READ,1,32,35,true,ACTIVE
5615000,WRITE,1,32,40,true,ACTIVE
5625000,READ,2,1024,0,false,ACTIVE
5635000,READ,2,1028,7,false,ACTIVE
5645000,READ,1,36,40,true,ACTIVE
5655000,WRITE,1,36,45,true,ACTIVE
5665000,READ,2,1032,14,false,ACTIVE
5675000,READ,2,1036,21,false,ACTIVE
5685000,READ,1,40,45,true,ACTIVE
5695000,WRITE,1,40,50,true,ACTIVE
5705000,READ,2,1040,28,false,ACTIVE
5715000,READ,2,1044,35,false,ACTIVE
5725000,READ,1,44,50,true,ACTIVE
5735000,WRITE,1,44,55,true,ACTIVE
5745000,READ,2,1048,42,false,ACTIVE
5755000,READ,2,1052,49,false,ACTIVE
5765000,READ,1,48,55,true,ACTIVE
5775000,WRITE,1,48,60,true,ACTIVE
5785000,READ,2,1056,56,false,ACTIVE
5795000,READ,2,1060,63,false,ACTIVE
5805000,READ,1,52,60,true,ACTIVE
5815000,WRITE,1,52,65,true,ACTIVE
5825000,READ,2,1064,70,false,ACTIVE
5835000,READ,2,1068,77,false,ACTIVE
5845000,READ,1,56,65,true,ACTIVE
5855000,WRITE,1,56,70,true,ACTIVE
5865000,READ,2,1072,84,false,ACTIVE
5875000,READ,2,1076,91,false,ACTIVE
5885000,READ,1,60,70,true,ACTIVE
5895000,WRITE,1,60,75,true,ACTIVE
5905000,READ,2,1080,98,false,ACTIVE
5915000,READ,2,1084,105,false,ACTIVE
5925000,READ,1,64,75,true,ACTIVE
5935000,WRITE,1,64,80,true,ACTIVE
