#Nombre,Prioridad,direccion,lock,descanso
master_b_0,3,0,1,4
master_b_1,2,1024,1,16
master_nb_0,4,0,1,32
master_nb_1,1,1024,1,8
Tiempo,instruccion,Master,direccion,dato,lock,uso
415000,READ,2,1076,0,false,ACTIVE
425000,READ,1,1080,13,true,ACTIVE
435000,WRITE,1,1080,14,true,ACTIVE
445000,READ,2,1080,0,false,ACTIVE
455000,READ,1,1084,14,true,ACTIVE
465000,WRITE,1,1084,15,true,ACTIVE
475000,READ,2,1084,0,false,ACTIVE
485000,READ,1,1088,15,true,ACTIVE
495000,WRITE,1,1088,16,true,ACTIVE
505000,READ,3,0,0,false,ACTIVE
515000,READ,1,1092,16,true,ACTIVE
525000,WRITE,1,1092,17,true,ACTIVE
535000,READ,3,4,0,false,ACTIVE
545000,READ,1,1096,17,true,ACTIVE
555000,WRITE,1,1096,18,true,ACTIVE
565000,READ,3,8,0,false,ACTIVE
575000,READ,1,1100,18,true,ACTIVE
585000,WRITE,1,1100,19,true,ACTIVE
595000,READ,3,12,0,false,ACTIVE
605000,READ,1,1104,19,true,ACTIVE
615000,WRITE,1,1104,20,true,ACTIVE
625000,READ,3,16,0,false,ACTIVE
635000,READ,1,1108,20,true,ACTIVE
645000,WRITE,1,1108,21,true,ACTIVE
655000,WRITE,2,1024,0,false,ACTIVE
665000,READ,1,1112,21,true,ACTIVE
675000,WRITE,1,1112,22,true,ACTIVE
685000,WRITE,2,1028,2,false,ACTIVE
695000,READ,1,1116,22,true,ACTIVE
705000,WRITE,1,1116,23,true,ACTIVE
715000,WRITE,2,1032,4,false,ACTIVE
725000,READ,1,1120,23,true,ACTIVE
735000,WRITE,1,1120,24,true,ACTIVE
745000,WRITE,2,1036,6,false,ACTIVE
755000,READ,1,1124,24,true,ACTIVE
765000,WRITE,1,1124,25,true,ACTIVE
775000,WRITE,2,1040,8,false,ACTIVE
785000,READ,1,1128,25,true,ACTIVE
795000,WRITE,1,1128,26,true,ACTIVE
805000,WRITE,2,1044,10,false,ACTIVE
815000,READ,1,1132,26,true,ACTIVE
825000,WRITE,1,1132,27,true,ACTIVE
835000,WRITE,2,1048,12,false,ACTIVE
845000,READ,1,1136,27,true,ACTIVE
855000,WRITE,1,1136,28,true,ACTIVE
865000,WRITE,2,1052,14,false,ACTIVE
875000,READ,1,1140,28,true,ACTIVE
885000,WRITE,1,1140,29,true,ACTIVE
895000,WRITE,2,1056,16,false,ACTIVE
905000,READ,1,1144,29,true,ACTIVE
915000,WRITE,1,1144,30,true,ACTIVE
925000,WRITE,2,1060,18,false,ACTIVE
935000,READ,1,1148,30,true,ACTIVE
945000,WRITE,1,1148,31,true,ACTIVE
955000,WRITE,2,1064,20,false,ACTIVE
965000,READ,1,1152,31,true,ACTIVE
975000,WRITE,1,1152,32,true,ACTIVE
985000,WRITE,2,1068,22,false,ACTIVE
995000,READ,1,1024,32,true,ACTIVE
1005000,WRITE,1,1024,0,true,ACTIVE
1015000,WRITE,2,1072,24,false,ACTIVE
1025000,READ,1,1028,0,true,ACTIVE
1035000,WRITE,1,1028,3,true,ACTIVE
1045000,WRITE,2,1076,26,false,ACTIVE
1055000,READ,1,1032,3,true,ACTIVE
1065000,WRITE,1,1032,6,true,ACTIVE
1075000,WRITE,2,1080,28,false,ACTIVE
1085000,READ,1,1036,6,true,ACTIVE
1095000,WRITE,1,1036,9,true,ACTIVE
1105000,WRITE,2,1084,30,false,ACTIVE
1115000,READ,1,1040,9,true,ACTIVE
1125000,WRITE,1,1040,12,true,ACTIVE
1135000,READ,2,1024,0,true,ACTIVE
1145000,READ,2,1028,2,true,ACTIVE
1155000,READ,1,1044,12,false,ACTIVE
1165000,WRITE,1,1044,15,true,ACTIVE
1175000,READ,2,1032,4,false,ACTIVE
1185000,READ,1,1048,15,true,ACTIVE
1195000,WRITE,1,1048,18,true,ACTIVE
1205000,READ,2,1036,6,false,ACTIVE
1215000,READ,1,1052,18,true,ACTIVE
1225000,WRITE,1,1052,21,true,ACTIVE
1235000,READ,2,1040,8,false,ACTIVE
1245000,READ,1,1056,21,true,ACTIVE
1255000,WRITE,1,1056,24,true,ACTIVE
1265000,READ,2,1044,10,false,ACTIVE
1275000,READ,1,1060,24,true,ACTIVE
1285000,WRITE,1,1060,27,true,ACTIVE
1295000,READ,2,1048,12,false,ACTIVE
1305000,READ,1,1064,27,true,ACTIVE
1315000,WRITE,1,1064,30,true,ACTIVE
1325000,READ,2,1052,14,false,ACTIVE
1335000,READ,1,1068,30,true,ACTIVE
1345000,WRITE,1,1068,33,true,ACTIVE
1355000,READ,2,1056,16,false,ACTIVE
1365000,READ,1,1072,33,true,ACTIVE
1375000,WRITE,1,1072,36,true,ACTIVE
1385000,READ,2,1060,18,false,ACTIVE
1395000,READ,1,1076,36,true,ACTIVE
1405000,WRITE,1,1076,39,true,ACTIVE
1415000,READ,2,1064,20,false,ACTIVE
1425000,READ,1,1080,39,true,ACTIVE
1435000,WRITE,1,1080,42,true,ACTIVE
1445000,READ,2,1068,22,false,ACTIVE
1455000,READ,1,1084,42,true,ACTIVE
1465000,WRITE,1,1084,45,true,ACTIVE
1475000,READ,2,1072,24,false,ACTIVE
1485000,READ,1,1088,45,true,ACTIVE
1495000,WRITE,1,1088,32,true,ACTIVE
1505000,READ,2,1076,26,false,ACTIVE
1515000,READ,1,1092,32,true,ACTIVE
1525000,WRITE,1,1092,34,true,ACTIVE
1535000,READ,2,1080,28,false,ACTIVE
1545000,READ,1,1096,34,true,ACTIVE
1555000,WRITE,1,1096,36,true,ACTIVE
1565000,READ,2,1084,30,false,ACTIVE
1575000,READ,1,1100,36,true,ACTIVE
1585000,WRITE,1,1100,38,true,ACTIVE
1595000,READ,3,20,0,false,ACTIVE
1605000,READ,1,1104,38,true,ACTIVE
1615000,WRITE,1,1104,40,true,ACTIVE
1625000,READ,3,24,0,false,ACTIVE
1635000,READ,1,1108,40,true,ACTIVE
1645000,WRITE,1,1108,42,true,ACTIVE
1655000,READ,3,28,0,false,ACTIVE
1665000,READ,1,1112,42,true,ACTIVE
1675000,WRITE,1,1112,44,true,ACTIVE
1685000,READ,3,32,0,false,ACTIVE
1695000,READ,1,1116,44,true,ACTIVE
1705000,WRITE,1,1116,46,true,ACTIVE
1715000,READ,3,36,0,false,ACTIVE
1725000,READ,1,1120,46,true,ACTIVE
1735000,WRITE,1,1120,48,true,ACTIVE
1745000,WRITE,2,1024,0,false,ACTIVE
1755000,READ,1,1124,48,true,ACTIVE
1765000,WRITE,1,1124,50,true,ACTIVE
1775000,WRITE,2,1028,4,false,ACTIVE
1785000,READ,1,1128,50,true,ACTIVE
1795000,WRITE,1,1128,52,true,ACTIVE
1805000,WRITE,2,1032,8,false,ACTIVE
1815000,READ,1,1132,52,true,ACTIVE
1825000,WRITE,1,1132,54,true,ACTIVE
1835000,WRITE,2,1036,12,false,ACTIVE
1845000,READ,1,1136,54,true,ACTIVE
1855000,WRITE,1,1136,56,true,ACTIVE
1865000,WRITE,2,1040,16,false,ACTIVE
1875000,READ,1,1140,56,true,ACTIVE
1885000,WRITE,1,1140,58,true,ACTIVE
1895000,WRITE,2,1044,20,false,ACTIVE
1905000,READ,1,1144,58,true,ACTIVE
1915000,WRITE,1,1144,60,true,ACTIVE
1925000,WRITE,2,1048,24,false,ACTIVE
1935000,READ,1,1148,60,true,ACTIVE
1945000,WRITE,1,1148,62,true,ACTIVE
1955000,WRITE,2,1052,28,false,ACTIVE
1965000,READ,1,1152,62,true,ACTIVE
1975000,WRITE,1,1152,64,true,ACTIVE
1985000,WRITE,2,1056,32,false,ACTIVE
1995000,READ,1,1024,64,true,ACTIVE
2005000,WRITE,1,1024,0,true,ACTIVE
2015000,WRITE,2,1060,36,false,ACTIVE
2025000,READ,1,1028,0,true,ACTIVE
2035000,WRITE,1,1028,5,true,ACTIVE
2045000,WRITE,2,1064,40,false,ACTIVE
2055000,READ,1,1032,5,true,ACTIVE
2065000,WRITE,1,1032,10,true,ACTIVE
2075000,WRITE,2,1068,44,false,ACTIVE
2085000,READ,1,1036,10,true,ACTIVE
2095000,WRITE,1,1036,15,true,ACTIVE
2105000,WRITE,2,1072,48,false,ACTIVE
2115000,READ,1,1040,15,true,ACTIVE
2125000,WRITE,1,1040,20,true,ACTIVE
2135000,WRITE,2,1076,52,false,ACTIVE
2145000,READ,1,1044,20,true,ACTIVE
2155000,WRITE,1,1044,25,true,ACTIVE
2165000,WRITE,2,1080,56,false,ACTIVE
2175000,READ,1,1048,25,true,ACTIVE
2185000,WRITE,1,1048,30,true,ACTIVE
2195000,WRITE,2,1084,60,false,ACTIVE
2205000,READ,1,1052,30,true,ACTIVE
2215000,WRITE,1,1052,35,true,ACTIVE
2225000,READ,2,1024,0,true,ACTIVE
2235000,READ,2,1028,4,true,ACTIVE
2245000,READ,1,1056,35,false,ACTIVE
2255000,WRITE,1,1056,40,true,ACTIVE
2265000,READ,2,1032,8,false,ACTIVE
2275000,READ,1,1060,40,true,ACTIVE
2285000,WRITE,1,1060,45,true,ACTIVE
2295000,READ,2,1036,12,false,ACTIVE
2305000,READ,1,1064,45,true,ACTIVE
2315000,WRITE,1,1064,50,true,ACTIVE
2325000,READ,2,1040,16,false,ACTIVE
2335000,READ,1,1068,50,true,ACTIVE
2345000,WRITE,1,1068,55,true,ACTIVE
2355000,READ,2,1044,20,false,ACTIVE
2365000,READ,1,1072,55,true,ACTIVE
2375000,WRITE,1,1072,60,true,ACTIVE
2385000,READ,2,1048,24,false,ACTIVE
2395000,READ,1,1076,60,true,ACTIVE
2405000,WRITE,1,1076,65,true,ACTIVE
2415000,READ,2,1052,28,false,ACTIVE
2425000,READ,1,1080,65,true,ACTIVE
2435000,WRITE,1,1080,70,true,ACTIVE
2445000,READ,2,1056,32,false,ACTIVE
2455000,READ,1,1084,70,true,ACTIVE
2465000,WRITE,1,1084,75,true,ACTIVE
2475000,READ,2,1060,36,false,ACTIVE
2485000,READ,1,1088,75,true,ACTIVE
2495000,WRITE,1,1088,48,true,ACTIVE
2505000,READ,2,1064,40,false,ACTIVE
2515000,READ,1,1092,48,true,ACTIVE
2525000,WRITE,1,1092,51,true,ACTIVE
2535000,READ,2,1068,44,false,ACTIVE
2545000,READ,1,1096,51,true,ACTIVE
2555000,WRITE,1,1096,54,true,ACTIVE
2565000,READ,2,1072,48,false,ACTIVE
2575000,READ,1,1100,54,true,ACTIVE
2585000,WRITE,1,1100,57,true,ACTIVE
2595000,READ,2,1076,52,false,ACTIVE
2605000,READ,1,1104,57,true,ACTIVE
2615000,WRITE,1,1104,60,true,ACTIVE
2625000,READ,2,1080,56,false,ACTIVE
2635000,READ,1,1108,60,true,ACTIVE
2645000,WRITE,1,1108,63,true,ACTIVE
2655000,READ,2,1084,60,false,ACTIVE
2665000,READ,1,1112,63,true,ACTIVE
2675000,WRITE,1,1112,66,true,ACTIVE
2685000,READ,3,40,0,false,ACTIVE
2695000,READ,1,1116,66,true,ACTIVE
2705000,WRITE,1,1116,69,true,ACTIVE
2715000,READ,3,44,0,false,ACTIVE
2725000,READ,1,1120,69,true,ACTIVE
2735000,WRITE,1,1120,72,true,ACTIVE
2745000,READ,3,48,0,false,ACTIVE
2755000,READ,1,1124,72,true,ACTIVE
2765000,WRITE,1,1124,75,true,ACTIVE
2775000,READ,3,52,0,false,ACTIVE
2785000,READ,1,1128,75,true,ACTIVE
2795000,WRITE,1,1128,78,true,ACTIVE
2805000,READ,3,56,0,false,ACTIVE
2815000,READ,1,1132,78,true,ACTIVE
2825000,WRITE,1,1132,81,true,ACTIVE
2835000,WRITE,2,1024,0,false,ACTIVE
2845000,READ,1,1136,81,true,ACTIVE
2855000,WRITE,1,1136,84,true,ACTIVE
2865000,WRITE,2,1028,6,false,ACTIVE
2875000,READ,1,1140,84,true,ACTIVE
2885000,WRITE,1,1140,87,true,ACTIVE
2895000,WRITE,2,1032,12,false,ACTIVE
2905000,READ,1,1144,87,true,ACTIVE
2915000,WRITE,1,1144,90,true,ACTIVE
2925000,WRITE,2,1036,18,false,ACTIVE
2935000,READ,1,1148,90,true,ACTIVE
2945000,WRITE,1,1148,93,true,ACTIVE
2955000,WRITE,2,1040,24,false,ACTIVE
2965000,READ,1,1152,93,true,ACTIVE
2975000,WRITE,1,1152,96,true,ACTIVE
2985000,WRITE,2,1044,30,false,ACTIVE
2995000,READ,1,1024,96,true,ACTIVE
3005000,WRITE,1,1024,0,true,ACTIVE
3015000,WRITE,2,1048,36,false,ACTIVE
3025000,READ,1,1028,0,true,ACTIVE
3035000,WRITE,1,1028,7,true,ACTIVE
3045000,WRITE,2,1052,42,false,ACTIVE
3055000,READ,1,1032,7,true,ACTIVE
3065000,WRITE,1,1032,14,true,ACTIVE
3075000,WRITE,2,1056,48,false,ACTIVE
3085000,READ,1,1036,14,true,ACTIVE
3095000,WRITE,1,1036,21,true,ACTIVE
3105000,WRITE,2,1060,54,false,ACTIVE
3115000,READ,1,1040,21,true,ACTIVE
3125000,WRITE,1,1040,28,true,ACTIVE
3135000,WRITE,2,1064,60,false,ACTIVE
3145000,READ,1,1044,28,true,ACTIVE
3155000,WRITE,1,1044,35,true,ACTIVE
3165000,WRITE,2,1068,66,false,ACTIVE
3175000,READ,1,1048,35,true,ACTIVE
3185000,WRITE,1,1048,42,true,ACTIVE
3195000,WRITE,2,1072,72,false,ACTIVE
3205000,READ,1,1052,42,true,ACTIVE
3215000,WRITE,1,1052,49,true,ACTIVE
3225000,WRITE,2,1076,78,false,ACTIVE
3235000,READ,1,1056,49,true,ACTIVE
3245000,WRITE,1,1056,56,true,ACTIVE
3255000,WRITE,2,1080,84,false,ACTIVE
3265000,READ,1,1060,56,true,ACTIVE
3275000,WRITE,1,1060,63,true,ACTIVE
3285000,WRITE,2,1084,90,false,ACTIVE
3295000,READ,1,1064,63,true,ACTIVE
3305000,WRITE,1,1064,70,true,ACTIVE
3315000,READ,2,1024,0,true,ACTIVE
3325000,READ,2,1028,6,true,ACTIVE
3335000,READ,1,1068,70,false,ACTIVE
3345000,WRITE,1,1068,77,true,ACTIVE
3355000,READ,2,1032,12,false,ACTIVE
3365000,READ,1,1072,77,true,ACTIVE
3375000,WRITE,1,1072,84,true,ACTIVE
3385000,READ,2,1036,18,false,ACTIVE
3395000,READ,1,1076,84,true,ACTIVE
3405000,WRITE,1,1076,91,true,ACTIVE
3415000,READ,2,1040,24,false,ACTIVE
3425000,READ,1,1080,91,true,ACTIVE
3435000,WRITE,1,1080,98,true,ACTIVE
3445000,READ,2,1044,30,false,ACTIVE
3455000,READ,1,1084,98,true,ACTIVE
3465000,WRITE,1,1084,105,true,ACTIVE
3475000,READ,2,1048,36,false,ACTIVE
3485000,READ,1,1088,105,true,ACTIVE
3495000,WRITE,1,1088,64,true,ACTIVE
3505000,READ,2,1052,42,false,ACTIVE
3515000,READ,1,1092,64,true,ACTIVE
3525000,WRITE,1,1092,68,true,ACTIVE
3535000,READ,2,1056,48,false,ACTIVE
3545000,READ,1,1096,68,true,ACTIVE
3555000,WRITE,1,1096,72,true,ACTIVE
3565000,READ,2,1060,54,false,ACTIVE
3575000,READ,1,1100,72,true,ACTIVE
3585000,WRITE,1,1100,76,true,ACTIVE
3595000,READ,2,1064,60,false,ACTIVE
3605000,READ,1,1104,76,true,ACTIVE
3615000,WRITE,1,1104,80,true,ACTIVE
3625000,READ,2,1068,66,false,ACTIVE
3635000,READ,1,1108,80,true,ACTIVE
3645000,WRITE,1,1108,84,true,ACTIVE
3655000,READ,2,1072,72,false,ACTIVE
3665000,READ,1,1112,84,true,ACTIVE
3675000,WRITE,1,1112,88,true,ACTIVE
3685000,READ,2,1076,78,false,ACTIVE
3695000,READ,1,1116,88,true,ACTIVE
3705000,WRITE,1,1116,92,true,ACTIVE
3715000,READ,2,1080,84,false,ACTIVE
3725000,READ,1,1120,92,true,ACTIVE
3735000,WRITE,1,1120,96,true,ACTIVE
3745000,READ,2,1084,90,false,ACTIVE
3755000,READ,1,1124,96,true,ACTIVE
3765000,WRITE,1,1124,100,true,ACTIVE
3775000,READ,3,60,0,false,ACTIVE
3785000,READ,1,1128,100,true,ACTIVE
3795000,WRITE,1,1128,104,true,ACTIVE
3805000,READ,4,0,0,false,ACTIVE
3815000,READ,1,1132,104,true,ACTIVE
3825000,WRITE,1,1132,108,true,ACTIVE
3835000,WRITE,4,0,0,false,ACTIVE
3845000,READ,1,1136,108,true,ACTIVE
3855000,WRITE,1,1136,112,true,ACTIVE
3865000,idle,-,-,-,-,-
3875000,READ,1,1140,112,true,ACTIVE
3885000,WRITE,1,1140,116,true,ACTIVE
3895000,READ,4,4,0,false,ACTIVE
3905000,READ,1,1144,116,true,ACTIVE
3915000,WRITE,1,1144,120,true,ACTIVE
3925000,WRITE,2,1024,0,false,ACTIVE
3935000,READ,1,1148,120,true,ACTIVE
3945000,WRITE,1,1148,124,true,ACTIVE
3955000,WRITE,2,1028,8,false,ACTIVE
3965000,READ,1,1152,124,true,ACTIVE
3975000,WRITE,1,1152,128,true,ACTIVE
3985000,WRITE,2,1032,16,false,ACTIVE
3995000,READ,1,1024,128,true,ACTIVE
4005000,WRITE,1,1024,0,true,ACTIVE
4015000,WRITE,2,1036,24,false,ACTIVE
4025000,READ,1,1028,0,true,ACTIVE
4035000,WRITE,1,1028,9,true,ACTIVE
4045000,WRITE,2,1040,32,false,ACTIVE
4055000,READ,1,1032,9,true,ACTIVE
4065000,WRITE,1,1032,18,true,ACTIVE
4075000,WRITE,2,1044,40,false,ACTIVE
4085000,READ,1,1036,18,true,ACTIVE
4095000,WRITE,1,1036,27,true,ACTIVE
4105000,WRITE,2,1048,48,false,ACTIVE
4115000,READ,1,1040,27,true,ACTIVE
4125000,WRITE,1,1040,36,true,ACTIVE
4135000,WRITE,2,1052,56,false,ACTIVE
4145000,READ,1,1044,36,true,ACTIVE
4155000,WRITE,1,1044,45,true,ACTIVE
4165000,WRITE,2,1056,64,false,ACTIVE
4175000,READ,1,1048,45,true,ACTIVE
4185000,WRITE,1,1048,54,true,ACTIVE
4195000,WRITE,2,1060,72,false,ACTIVE
4205000,READ,1,1052,54,true,ACTIVE
4215000,WRITE,1,1052,63,true,ACTIVE
4225000,WRITE,2,1064,80,false,ACTIVE
4235000,READ,1,1056,63,true,ACTIVE
4245000,WRITE,1,1056,72,true,ACTIVE
4255000,WRITE,2,1068,88,false,ACTIVE
4265000,READ,1,1060,72,true,ACTIVE
4275000,WRITE,1,1060,81,true,ACTIVE
4285000,WRITE,2,1072,96,false,ACTIVE
4295000,READ,1,1064,81,true,ACTIVE
4305000,WRITE,1,1064,90,true,ACTIVE
4315000,WRITE,2,1076,104,false,ACTIVE
4325000,READ,1,1068,90,true,ACTIVE
4335000,WRITE,1,1068,99,true,ACTIVE
4345000,WRITE,2,1080,112,false,ACTIVE
4355000,READ,1,1072,99,true,ACTIVE
4365000,WRITE,1,1072,108,true,ACTIVE
4375000,WRITE,2,1084,120,false,ACTIVE
4385000,READ,1,1076,108,true,ACTIVE
4395000,WRITE,1,1076,117,true,ACTIVE
4405000,READ,2,1024,0,true,ACTIVE
4415000,READ,2,1028,8,true,ACTIVE
4425000,READ,1,1080,117,false,ACTIVE
4435000,WRITE,1,1080,126,true,ACTIVE
4445000,READ,2,1032,16,false,ACTIVE
4455000,READ,1,1084,126,true,ACTIVE
4465000,WRITE,1,1084,135,true,ACTIVE
4475000,READ,2,1036,24,false,ACTIVE
4485000,READ,1,1088,135,true,ACTIVE
4495000,WRITE,1,1088,80,true,ACTIVE
4505000,READ,2,1040,32,false,ACTIVE
4515000,READ,1,1092,80,true,ACTIVE
4525000,WRITE,1,1092,85,true,ACTIVE
4535000,READ,2,1044,40,false,ACTIVE
4545000,READ,1,1096,85,true,ACTIVE
4555000,WRITE,1,1096,90,true,ACTIVE
4565000,READ,2,1048,48,false,ACTIVE
4575000,READ,1,1100,90,true,ACTIVE
4585000,WRITE,1,1100,95,true,ACTIVE
4595000,READ,2,1052,56,false,ACTIVE
4605000,READ,1,1104,95,true,ACTIVE
4615000,WRITE,1,1104,100,true,ACTIVE
4625000,READ,2,1056,64,false,ACTIVE
4635000,READ,1,1108,100,true,ACTIVE
4645000,WRITE,1,1108,105,true,ACTIVE
4655000,READ,2,1060,72,false,ACTIVE
4665000,READ,1,1112,105,true,ACTIVE
4675000,WRITE,1,1112,110,true,ACTIVE
4685000,READ,2,1064,80,false,ACTIVE
4695000,READ,1,1116,110,true,ACTIVE
4705000,WRITE,1,1116,115,true,ACTIVE
4715000,READ,2,1068,88,false,ACTIVE
4725000,READ,1,1120,115,true,ACTIVE
4735000,WRITE,1,1120,120,true,ACTIVE
4745000,READ,2,1072,96,false,ACTIVE
4755000,READ,1,1124,120,true,ACTIVE
4765000,WRITE,1,1124,125,true,ACTIVE
4775000,READ,2,1076,104,false,ACTIVE
4785000,READ,1,1128,125,true,ACTIVE
4795000,WRITE,1,1128,130,true,ACTIVE
4805000,READ,2,1080,112,false,ACTIVE
4815000,READ,1,1132,130,true,ACTIVE
4825000,WRITE,1,1132,135,true,ACTIVE
4835000,READ,2,1084,120,false,ACTIVE
4845000,READ,1,1136,135,true,ACTIVE
4855000,WRITE,1,1136,140,true,ACTIVE
4865000,WRITE,3,0,0,false,ACTIVE
4875000,READ,1,1140,140,true,ACTIVE
4885000,WRITE,1,1140,145,true,ACTIVE
4895000,WRITE,3,4,1,false,ACTIVE
4905000,READ,1,1144,145,true,ACTIVE
4915000,WRITE,1,1144,150,true,ACTIVE
4925000,WRITE,3,8,2,false,ACTIVE
4935000,READ,1,1148,150,true,ACTIVE
4945000,WRITE,1,1148,155,true,ACTIVE
4955000,WRITE,3,12,3,false,ACTIVE
4965000,READ,1,1152,155,true,ACTIVE
4975000,WRITE,1,1152,160,true,ACTIVE
4985000,WRITE,3,16,4,false,ACTIVE
4995000,READ,1,1024,160,true,ACTIVE
5005000,WRITE,1,1024,0,true,ACTIVE
5015000,WRITE,2,1024,0,false,ACTIVE
5025000,READ,1,1028,0,true,ACTIVE
5035000,WRITE,1,1028,10,true,ACTIVE
5045000,WRITE,2,1028,10,false,ACTIVE
5055000,READ,1,1032,10,true,ACTIVE
5065000,WRITE,1,1032,20,true,ACTIVE
5075000,WRITE,2,1032,20,false,ACTIVE
5085000,READ,1,1036,20,true,ACTIVE
5095000,WRITE,1,1036,30,true,ACTIVE
5105000,WRITE,2,1036,30,false,ACTIVE
5115000,READ,1,1040,30,true,ACTIVE
5125000,WRITE,1,1040,40,true,ACTIVE
5135000,WRITE,2,1040,40,false,ACTIVE
5145000,READ,1,1044,40,true,ACTIVE
5155000,WRITE,1,1044,50,true,ACTIVE
5165000,WRITE,2,1044,50,false,ACTIVE
5175000,READ,1,1048,50,true,ACTIVE
5185000,WRITE,1,1048,60,true,ACTIVE
5195000,WRITE,2,1048,60,false,ACTIVE
5205000,READ,1,1052,60,true,ACTIVE
5215000,WRITE,1,1052,70,true,ACTIVE
5225000,WRITE,2,1052,70,false,ACTIVE
5235000,READ,1,1056,70,true,ACTIVE
5245000,WRITE,1,1056,80,true,ACTIVE
5255000,WRITE,2,1056,80,false,ACTIVE
5265000,READ,1,1060,80,true,ACTIVE
5275000,WRITE,1,1060,90,true,ACTIVE
5285000,WRITE,2,1060,90,false,ACTIVE
5295000,READ,1,1064,90,true,ACTIVE
5305000,WRITE,1,1064,100,true,ACTIVE
5315000,WRITE,2,1064,100,false,ACTIVE
5325000,READ,1,1068,100,true,ACTIVE
5335000,WRITE,1,1068,110,true,ACTIVE
5345000,WRITE,2,1068,110,false,ACTIVE
5355000,READ,1,1072,110,true,ACTIVE
5365000,WRITE,1,1072,120,true,ACTIVE
5375000,WRITE,2,1072,120,false,ACTIVE
5385000,READ,1,1076,120,true,ACTIVE
5395000,WRITE,1,1076,130,true,ACTIVE
5405000,WRITE,2,1076,130,false,ACTIVE
5415000,READ,1,1080,130,true,ACTIVE
5425000,WRITE,1,1080,140,true,ACTIVE
5435000,WRITE,2,1080,140,false,ACTIVE
5445000,READ,1,1084,140,true,ACTIVE
5455000,WRITE,1,1084,150,true,ACTIVE
5465000,WRITE,2,1084,150,false,ACTIVE
5475000,READ,1,1088,150,true,ACTIVE
5485000,WRITE,1,1088,96,true,ACTIVE
5495000,READ,2,1024,0,true,ACTIVE
5505000,READ,2,1028,10,true,ACTIVE
5515000,READ,1,1092,96,false,ACTIVE
5525000,WRITE,1,1092,102,true,ACTIVE
5535000,READ,2,1032,20,false,ACTIVE
5545000,READ,1,1096,102,true,ACTIVE
5555000,WRITE,1,1096,108,true,ACTIVE
5565000,READ,2,1036,30,false,ACTIVE
5575000,READ,1,1100,108,true,ACTIVE
5585000,WRITE,1,1100,114,true,ACTIVE
5595000,READ,2,1040,40,false,ACTIVE
5605000,READ,1,1104,114,true,ACTIVE
5615000,WRITE,1,1104,120,true,ACTIVE
5625000,READ,2,1044,50,false,ACTIVE
5635000,READ,1,1108,120,true,ACTIVE
5645000,WRITE,1,1108,126,true,ACTIVE
5655000,READ,2,1048,60,false,ACTIVE
5665000,READ,1,1112,126,true,ACTIVE
5675000,WRITE,1,1112,132,true,ACTIVE
5685000,READ,2,1052,70,false,ACTIVE
5695000,READ,1,1116,132,true,ACTIVE
5705000,WRITE,1,1116,138,true,ACTIVE
5715000,READ,2,1056,80,false,ACTIVE
5725000,READ,1,1120,138,true,ACTIVE
5735000,WRITE,1,1120,144,true,ACTIVE
5745000,READ,2,1060,90,false,ACTIVE
5755000,READ,1,1124,144,true,ACTIVE
5765000,WRITE,1,1124,150,true,ACTIVE
5775000,READ,2,1064,100,false,ACTIVE
5785000,READ,1,1128,150,true,ACTIVE
5795000,WRITE,1,1128,156,true,ACTIVE
